input_path,labels
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-prurigo-nodularis-51.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-pompholyx-32.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-124.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-37.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-9.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-chapped-fissured-feet-16.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-acute-4.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-37.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-136.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-67.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-03dermatitisDrug112205.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-165.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-179.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-42.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-185.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-174.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-55.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-27.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-86.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-19.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-03DermatitisLeg.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-171.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-38.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-18.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-99.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-32.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-28.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-29.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-15.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-47.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-desquamation-4.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-88.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-80.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-54.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-41.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-3.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-100.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-159.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-24.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-32.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-54.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-29.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-26.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-21.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-65.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-35.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-101.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-189.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-areola-21.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-58.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-166.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-162.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-10.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-34.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-72.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-102.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-16.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-27.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-22.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-50.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-9.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-114.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-42.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-104.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-91.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-axillae-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-10.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-6.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-90.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-158.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-153.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-161.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-03DermatitisLids1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-chapped-fissured-feet-33.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-122.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-ears-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-30.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-172.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-4.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-areola-13.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-5.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-109.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-157.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-180.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-84.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-184.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-82.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-5.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-arms-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-23.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-87.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-03dermatitisDrug1122051.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-190.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-25.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-167.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-35.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-05hyperkeratosis01010.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-61.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-38.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-35.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-129.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-31.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-164.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-29.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-187.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-176.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-10.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-53.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-31.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-143.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-83.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-areola-18.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-areola-5.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-chapped-fissured-feet-27.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-13.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-142.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-33.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-24.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-ears-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-178.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-42.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-20.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-84.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-face-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-152.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-39.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-03DermatitisArm1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-17.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-20.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-154.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-101.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-81.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-144.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-25.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-177.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-50.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-Dyshidrosis-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-36.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-chapped-fissured-feet-13.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-acute-5.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-95.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-fingertips-71.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-chronic-4.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-155.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/t-stasis-dermatitis-192.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-asteatotic-22.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-18.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-179.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-163.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-106.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-89.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-89.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-185.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-127.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-138.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-id-reaction-7.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-139.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-impetiginized-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-101.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-34.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-58.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-impetiginized-9.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-fiberglass-dermatitis-6.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-85.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-impetiginized-11.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-11.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-183.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-id-reaction-8.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-129.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-87.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-leg-3.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-trunk-generalized-7.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-178.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-147.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-factitial-dermatitis-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-84.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-169.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-90.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-142.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-167.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-152.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-100.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-132.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-iododerma-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-170.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-138.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-106.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-factitial-dermatitis-3.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-157.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-195.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-137.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-61.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-38.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-impetiginized-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-195.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-83.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-31.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-181.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-86.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-id-reaction-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-91.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-157.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-173.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-103.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-179.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-keratolysis-exfoliativa-48.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-fissure-5.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-keratolysis-exfoliativa-22.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-id-reaction-10.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-111.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-subacute-39.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-81.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-192.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-hand-177.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-fissure-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-66.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-180.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-foot-65.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-160.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-nummular-99.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-fissure-4.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-vulva-1.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-19.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-iododerma-2.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-147.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-lids-13.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-eczema-leg-10.jpg,0
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/0. Eczema 1677/v-lichen-simplex-chronicus-176.jpg,0
